40.68108,-73.940821
40.7493954,-73.9773495
40.6818029,-73.9582756
40.7129833,-73.9895488
40.6850293,-73.94949489999999
40.682543,-73.945256
40.682543,-73.945256
40.6805081,-73.9435824
40.7490517,-73.977504
40.6921177,-73.9467052
40.7318791,-73.9570428
40.73380299999999,-73.9564633
40.726905,-73.9547872
40.72502799999999,-73.950801
40.7308086,-73.9537311
40.7311995,-73.95295039999999
40.7312815,-73.9521698
0,0
40.6952276,-73.9631445
40.6931936,-73.961744
40.6931936,-73.961744
40.6931936,-73.961744
40.6924983,-73.961744
40.6924983,-73.961744
40.693379,-73.9697106
40.6925839,-73.9694729
40.6938548,-73.9644017
40.689316,-73.9928051
40.6937354,-73.9923175
40.6943848,-73.993402
40.69500559999999,-73.9950751
40.8205487,-73.9366757
40.6937354,-73.9923175
40.6925125,-73.99232310000001
40.72486800000001,-73.952754
40.7312434,-73.9524453
0,0
40.7325839,-73.95345549999999
40.7320518,-73.9513432
40.7320898,-73.9510677
40.7317745,-73.95102179999999
40.7321148,-73.9507003
40.7321148,-73.9507003
40.70278589999999,-73.94332159999999
40.7037235,-73.9430713
40.70176499999999,-73.9443465
40.70124759999999,-73.9455801
40.7014164,-73.9422336
40.7062823,-73.94445499999999
40.706643,-73.9445468
40.7976799,-73.96190469999999
40.707444,-73.9435939
40.7072994,-73.94101619999999
40.7045215,-73.94133269999999
40.7033574,-73.93397019999999
40.6935587,-73.9932298
40.69410999999999,-73.9926904
40.6939468,-73.9933102
40.6935605,-73.9933102
40.6883734,-73.9930524
40.7141707,-73.9871717
40.6887457,-73.98421309999999
40.68962550000001,-73.9869514
40.6787186,-73.9768046
40.6774566,-73.96954989999999
40.6773527,-73.9708855
40.677867,-73.971915
40.6797415,-73.9733265
40.6793374,-73.9715013
40.67906,-73.977329
40.7052103,-73.961505
40.7093375,-73.9614193
40.7093153,-73.9613222
40.7328264,-73.9586904
40.7347543,-73.9575883
40.723685,-73.9519727
40.726905,-73.9547872
40.7332158,-73.95409839999999
40.7369686,-73.9534785
40.6950036,-73.9474399
40.69497680000001,-73.94772689999999
40.694621,-73.951171
40.693947,-73.950481
40.693939,-73.950547
40.6845914,-73.9407812
40.6846774,-73.9395527
40.68392780000001,-73.9460967
40.683314,-73.941278
40.6930763,-73.9946294
40.6903237,-73.9916688
40.6888776,-73.9924379
40.6894102,-73.99249510000001
40.6871228,-73.9904178
40.687503,-73.97500099999999
40.687503,-73.97500099999999
40.6888555,-73.9751287
0,0
0,0
40.6897679,-73.9790513
40.688416,-73.981977
40.6850882,-73.9793861
40.6846239,-73.97941019999999
40.6846239,-73.97941019999999
0,0
40.6882051,-73.9906932
40.6903093,-73.99381520000001
40.6906331,-73.9950089
40.6932527,-73.9942525
40.6916525,-73.9921165
40.7393647,-73.7864275
40.714487,-73.80997099999999
40.8205487,-73.9366757
40.7560735,-73.8293384
40.7560735,-73.8293384
40.7556252,-73.8271683
40.7576153,-73.8191334
40.6839328,-74.00195599999999
40.763716,-73.816271
40.6410263,-73.9690219
40.750408,-73.854927
40.7529112,-73.8509462
40.8214591,-73.9114206
40.709587,-74.0168662
0,0
40.8340904,-73.922253
40.5729766,-73.9916788
40.5729766,-73.9916788
40.7852328,-73.94502899999999
40.7046915,-73.9248491
40.6981474,-73.91784109999999
40.7009654,-73.9269118
40.8205487,-73.9366757
40.671987,-73.8760301
40.6781766,-73.8924524
40.6814872,-73.8935204
0,0
0,0
40.664189,-73.87163
40.664189,-73.87163
40.8737284,-73.24247299999999
40.7462141,-73.89066340000001
40.7489058,-73.9397683
40.75943059999999,-73.8304814
40.75943059999999,-73.8304814
40.75943059999999,-73.8304814
40.7596212,-73.8306128
40.75943059999999,-73.8304814
40.75943059999999,-73.8304814
40.7609648,-73.8263018
40.75943059999999,-73.8304814
40.7808754,-73.9581853
40.75943059999999,-73.8304814
40.75943059999999,-73.8304814
40.75943059999999,-73.8304814
40.7769271,-73.8739659
40.7593272,-73.8303277
40.75943059999999,-73.8304814
40.7646474,-73.831468
40.75943059999999,-73.8304814
40.7594906,-73.83077159999999
40.6608617,-73.7733764
0,0
40.7395508,-74.01385379999999
40.7347872,-73.8688409
40.8138689,-73.956458
40.8134111,-73.9562384
